Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Jamaica,JAM,1977,7.440922,0,7.276704,0,0.164218,0,,3.621015
Jamaica,JAM,1978,9.111866,0,8.965808,0,0.146058,0,,4.379683
Jamaica,JAM,1979,8.529469,0.003662,8.412594,0,0.113213,0,,4.048279
Jamaica,JAM,1980,8.445355,0.003664,8.368576,0,0.073115,0,,3.954658
Jamaica,JAM,1981,7.408473,0.003664,7.324336,0,0.080473,0,,3.419311
Jamaica,JAM,1982,6.214029,0,6.107888,0,0.106141,0,,2.825064
Jamaica,JAM,1983,6.444906,0,6.305744,0,0.139162,0,,2.886491
Jamaica,JAM,1984,5.140603,0,5.008688,0,0.131915,0,,2.270489
Jamaica,JAM,1985,5.041745,0,4.920752,0,0.120993,0,,2.199685
Jamaica,JAM,1986,4.547176,0,4.426112,0,0.121064,0,,1.963484
Jamaica,JAM,1987,5.379035,0,5.224864,0,0.154171,0,,2.302428
Jamaica,JAM,1988,4.525484,0,4.34184,0,0.183644,0,,1.921809
Jamaica,JAM,1989,6.724091,0,6.507264,0,0.216827,0,,2.833147
Jamaica,JAM,1990,7.527165,0.139164,7.166947,0,0.221054,0,,3.146769
Jamaica,JAM,1991,7.750991,0.135568,7.423264,0,0.192159,0,,3.213689
Jamaica,JAM,1992,7.708731,0.175872,7.295024,0,0.237835,0,,3.166357
Jamaica,JAM,1993,8.000958,0.14656,7.628448,0,0.22595,0,,3.253662
Jamaica,JAM,1994,8.18861,0.139232,7.826304,0,0.223074,0,,3.2963
Jamaica,JAM,1995,9.173406,0.14656,8.764288,0,0.262558,0,,3.655658
Jamaica,JAM,1996,9.687622,0.168608,9.247782,0,0.271232,0,,3.824725
Jamaica,JAM,1997,10.068187,0.179471,9.651133,0,0.237583,0,,3.940653
Jamaica,JAM,1998,9.694035,0.186864,9.244272,0,0.262899,0,,3.762384
Jamaica,JAM,1999,9.958188,0.190528,9.5264,0,0.24126,0,,3.835573
Jamaica,JAM,2000,10.31399,0.190528,9.848832,0,0.27463,0,,3.948384
Jamaica,JAM,2001,10.57644,0.13928,10.171129,0,0.266031,0,,4.028499
Jamaica,JAM,2002,10.20258,0.234412,9.691455,0,0.276713,0,,3.867186
Jamaica,JAM,2003,10.66706,0.22709,10.127461,0,0.31251,0,,4.023746
Jamaica,JAM,2004,10.574223,0.175872,10.083328,0,0.315023,0,,3.969267
Jamaica,JAM,2005,10.416539,0.153888,9.980736,0,0.281915,0,,3.891323
Jamaica,JAM,2006,11.57721,0.073303,11.189736,0,0.31417,0,,4.304339
Jamaica,JAM,2014,7.697454,0.2748,7.009232,0,0.413422,0,,2.764351
Jamaica,JAM,2007,10.749231,0.095264,10.383776,0,0.270191,0,,3.979397
Japan,JPN,1868,0.010992,0.010992,0,0,,0,,0.000322
Japan,JPN,1869,0.01832,0.01832,0,0,,0,,0.000534
Japan,JPN,1870,0.01832,0.01832,0,0,,0,,0.000532
Japan,JPN,1871,0.025648,0.022442,0.003206,0,,0,,0.00074
Japan,JPN,1872,0.032976,0.029312,0.003664,0,,0,,0.000946
Japan,JPN,1873,0.040304,0.029312,0.010992,0,,0,,0.001149
Japan,JPN,1874,0.58624,0.575248,0.010992,0,,0,,0.016638
Japan,JPN,1875,1.439952,1.41064,0.029312,0,,0,,0.040635
Japan,JPN,1876,1.403312,1.374,0.029312,0,,0,,0.039294
Japan,JPN,1877,1.289728,1.260416,0.029312,0,,0,,0.035808
Japan,JPN,1878,1.857648,1.747728,0.10992,0,,0,,0.051154
Japan,JPN,1879,2.315648,2.14737,0.168278,0,,0,,0.063343
Japan,JPN,1880,2.348624,2.1984,0.150224,0,,0,,0.063809
Japan,JPN,1881,2.414576,2.330304,0.084272,0,,0,,0.065062
Japan,JPN,1882,2.513504,2.311984,0.20152,0,,0,,0.067181
Japan,JPN,1883,2.71136,2.480216,0.231144,0,,0,,0.071794
Japan,JPN,1884,2.956848,2.777312,0.179536,0,,0,,0.07753
Japan,JPN,1885,3.348896,3.165896,0.183,0,,0,,0.08715
Japan,JPN,1886,3.605376,3.355971,0.249405,0,,0,,0.09335
Japan,JPN,1887,4.473744,4.265067,0.208677,0,,0,,0.115107
Japan,JPN,1888,5.169904,4.880448,0.289456,0,,0,,0.131714
Japan,JPN,1889,6.254448,5.884384,0.370064,0,,0,,0.15759
Japan,JPN,1890,6.756416,6.331622,0.424794,0,,0,,0.168586
Japan,JPN,1891,8.123088,7.727376,0.395712,0,,0,,0.201166
Japan,JPN,1892,8.075456,7.734704,0.340752,0,,0,,0.198492
Japan,JPN,1893,8.57376,8.068128,0.505632,0,,0,,0.209111
Japan,JPN,1894,11.024976,10.438541,0.586435,0,,0,,0.266626
Japan,JPN,1895,12.226768,11.750448,0.47632,0,,0,,0.292681
Japan,JPN,1896,12.9156,12.31104,0.60456,0,,0,,0.306086
Japan,JPN,1897,13.542144,12.871632,0.670512,0,,0,,0.31757
Japan,JPN,1898,17.246448,16.484498,0.76195,0,,0,,0.399732
Japan,JPN,1899,17.272096,16.575936,0.69616,0,,0,,0.395913
Japan,JPN,1900,19.411872,18.42992,0.981952,0,,0,,0.440149
Japan,JPN,1901,23.273728,22.189013,1.084715,0,,0,,0.521108
Japan,JPN,1902,24.944512,23.764877,1.179635,0,,0,,0.551199
Japan,JPN,1903,25.787232,24.84192,0.945312,0,,0,,0.562536
Japan,JPN,1904,29.051856,27.721824,1.330032,0,,0,,0.626415
Japan,JPN,1905,29.931216,28.843008,1.088208,0,,0,,0.63916
Japan,JPN,1906,32.855088,31.609328,1.24576,0,,0,,0.695684
Japan,JPN,1907,35.071808,33.59888,1.472928,0,,0,,0.735397
Japan,JPN,1908,37.632944,36.116196,1.516748,0,,0,,0.779796
Japan,JPN,1909,38.255824,36.903808,1.352016,0,,0,,0.782824
Japan,JPN,1910,39.384336,38.596576,0.78776,0,,0,,0.795354
Japan,JPN,1911,44.209824,43.352377,0.857447,0,,0,,0.880411
Japan,JPN,1912,49.2808,48.562709,0.718091,0,,0,,0.967409
Japan,JPN,1913,54.315136,53.47608,0.839056,0,,0,,1.051152
Japan,JPN,1914,58.015776,56.876344,1.139432,0,,0,,1.107256
Japan,JPN,1915,52.842208,51.578128,1.26408,0,,0,,0.994696
Japan,JPN,1916,58.598352,57.290304,1.278736,0.029312,,0,,1.088885
Japan,JPN,1917,67.483552,66.204747,1.234835,0.04397,,0,,1.239663
Japan,JPN,1918,71.543264,70.4404,1.055232,0.047632,,0,,1.303488
Japan,JPN,1919,79.193696,78.175104,0.967296,0.051296,,0,,1.433292
Japan,JPN,1920,74.280272,73.250688,0.959968,0.069616,,0,,1.330758
Japan,JPN,1921,66.809376,65.834752,0.916,0.058624,,0,,1.182676
Japan,JPN,1922,71.42968,70.495408,0.875651,0.058621,,0,,1.248574
Japan,JPN,1923,75.907088,75.090016,0.76944,0.047632,,0,,1.310166
Japan,JPN,1924,79.347584,78.537877,0.773068,0.036638,,0,,1.35207
Japan,JPN,1925,82.011312,81.153936,0.817072,0.040304,,0,,1.377832
Japan,JPN,1926,82.60488,81.8025,0.762078,0.040302,,0,,1.365596
Japan,JPN,1927,89.482208,88.668833,0.762081,0.051294,,0,,1.456653
Japan,JPN,1928,92.390568,89.643424,0.802416,0.047632,1.897096,0,,1.481544
Japan,JPN,1929,94.880335,91.863808,0.853712,0.051296,2.111519,0,,1.500227
Japan,JPN,1930,86.165789,83.370656,0.864704,0.076944,1.853485,0,,1.342084
Japan,JPN,1931,77.904004,75.137779,0.839017,0.139225,1.787984,0,,1.194755
Japan,JPN,1932,77.980502,75.353824,0.692496,0.0916,1.842582,0,,1.178149
Japan,JPN,1933,91.342495,88.273088,0.619216,0.084272,2.365919,0,,1.359628
Japan,JPN,1934,101.202823,98.033869,0.78046,0.084275,2.30422,0,,1.48631
Japan,JPN,1935,106.382481,102.441776,0.963632,0.07328,2.903793,0,,1.536475
Japan,JPN,1936,116.849074,112.613174,1.080846,0.073278,3.081776,0,,1.665205
Japan,JPN,1937,125.430964,121.26753,1.084512,0.095261,2.98366,0,,1.759743
Japan,JPN,1938,131.735124,127.833405,1.08085,0.091597,2.729271,0,,1.832735
Japan,JPN,1939,127.746841,124.15108,0.989252,0.098925,2.507584,0,,1.765337
Japan,JPN,1940,153.24428,150.125072,0.916,0.102592,2.100616,0,,2.100186
Japan,JPN,1941,154.604564,150.832314,0.791405,0.098926,2.881919,0,,2.08911
Japan,JPN,1942,147.791833,144.81601,0.725454,0.098926,2.151443,0,,1.969796
Japan,JPN,1943,150.637473,147.94859,0.747474,0.08061,1.860799,0,,1.981942
Japan,JPN,1944,138.732713,136.48406,0.703469,0.080606,1.464578,0,,1.797568
Japan,JPN,1945,76.635163,75.306192,0.67784,0.07328,0.577851,0,,1.005394
Japan,JPN,1946,52.70656,51.592784,0.589904,0.065952,0.45792,0,,0.682736
Japan,JPN,1947,70.032368,68.795264,0.556928,0.069616,0.61056,0,,0.896483
Japan,JPN,1948,88.08237,86.583984,0.487312,0.0916,0.919474,0,,1.098901
Japan,JPN,1949,98.420107,96.103056,0.593568,0.102592,1.620891,0,,1.20067
Japan,JPN,1950,102.540986,95.729328,4.47008,0.135568,2.20601,0,,1.215617
Japan,JPN,1951,123.457651,111.00088,9.057408,0.161216,3.238147,0,,1.440857
Japan,JPN,1952,130.405972,113.939871,12.768681,0.179531,3.517888,0,,1.500268
Japan,JPN,1953,145.769795,119.178928,22.042624,0.216176,4.332067,0,,1.6554
Japan,JPN,1954,142.534085,113.008752,23.973552,0.2748,5.276981,0,,1.599834
Japan,JPN,1955,141.87501,108.890416,27.417712,0.344416,5.222466,0,,1.574809
Japan,JPN,1956,160.635757,121.380992,32.349456,0.468992,6.436317,0,,1.76481
Japan,JPN,1957,188.066748,136.038007,43.890201,0.637524,7.501016,0,,2.047817
Japan,JPN,1958,181.160879,126.484944,46.342272,0.926992,7.406671,0,,1.954876
Japan,JPN,1959,192.619987,125.847408,57.0668,1.17248,8.533299,0,,2.058434
Japan,JPN,1960,232.499641,139.144064,80.615328,1.601168,11.139081,0,,2.461229
Japan,JPN,1961,282.786898,160.86634,107.701011,2.044538,12.175009,0,,2.965608
Japan,JPN,1962,292.86443,154.214096,121.762048,2.660064,14.228222,0,,3.042182
Japan,JPN,1963,324.835463,155.338944,151.022752,3.671328,14.802439,0,,3.340323
Japan,JPN,1964,358.891094,160.206765,178.38002,4.004711,16.299598,0,,3.650259
Japan,JPN,1965,386.471179,165.748368,200.955744,3.60904,16.158027,0,,3.885353
Japan,JPN,1966,419.245117,170.450769,226.180696,3.700672,18.91298,0,,4.172967
Japan,JPN,1967,489.30743,181.498545,282.660828,3.909459,21.238597,0,,4.81944
Japan,JPN,1968,561.912555,200.119048,334.000735,4.228228,23.564544,0,,5.465051
Japan,JPN,1969,653.215421,221.022233,402.074113,4.719206,25.399869,0,,6.274759
Japan,JPN,1970,767.96311,229.263808,502.715456,7.67608,28.267462,0.040304,,7.285014
Japan,JPN,1971,796.54428,206.384843,552.755827,8.093739,29.269567,0.040304,,7.459023
Japan,JPN,1972,852.170216,200.215616,611.364048,7.983856,32.529752,0.076944,,7.874395
Japan,JPN,1973,914.265202,214.385162,651.025791,10.581674,38.191966,0.080608,,8.335792
Japan,JPN,1974,914.306206,229.190528,635.278976,14.16136,35.613054,0.062288,,8.229577
Japan,JPN,1975,868.510753,213.421571,606.028154,17.15492,31.796187,0.10992,,7.726164
Japan,JPN,1976,907.144545,208.382672,644.761408,20.68328,33.225585,0.0916,,7.98368
Japan,JPN,1977,933.237686,204.520014,668.695698,24.684271,35.235111,0.102592,,8.131974
Japan,JPN,1978,901.590083,174.739115,651.504189,34.503748,40.740439,0.102592,,7.785112
Japan,JPN,1979,953.071343,190.938368,679.15904,40.89024,41.984767,0.098928,,8.162268
Japan,JPN,1980,944.868566,224.299088,630.658672,47.932448,41.901414,0.076944,,8.032944
Japan,JPN,1981,926.835495,247.357616,590.551194,48.59216,40.261246,0.07328,,7.828947
Japan,JPN,1982,897.407791,242.63008,566.787824,49.746128,38.152159,0.0916,,7.535028
Japan,JPN,1983,880.909402,229.795088,559.573408,53.34784,38.101466,0.0916,,7.35355
Japan,JPN,1984,937.069892,260.175961,568.09732,71.696872,37.004474,0.095264,,7.778403
Japan,JPN,1985,912.400813,271.788192,529.480976,76.98064,34.052077,0.098928,,7.533092
Japan,JPN,1986,912.259933,257.465616,540.355728,81.252864,33.185725,0,,7.495338
Japan,JPN,1987,902.53035,250.394096,536.237392,82.707472,33.19139,0,,7.381521
Japan,JPN,1988,985.464274,278.511632,584.909968,86.206592,35.836082,0,,8.025064
Japan,JPN,1989,1021.681739,277.104656,615.156288,92.724848,36.695947,0,,8.288119
Japan,JPN,1990,1158.129439,317.934282,670.647609,118.872345,38.701103,0.191682,11.782419,9.36344
Japan,JPN,1991,1169.777716,317.799425,673.006559,126.994406,40.346745,0.215134,11.415446,9.428065
Japan,JPN,1992,1179.504316,312.155887,686.56529,128.434625,41.665791,0.208209,10.474514,9.478141
Japan,JPN,1993,1172.487308,317.625427,672.018016,131.217458,41.224494,0.211632,10.190281,9.396468
Japan,JPN,1994,1227.513532,325.33779,712.016299,137.66784,42.297116,0.231207,9.96328,9.810747
Japan,JPN,1995,1239.9094,335.293184,709.328445,142.649074,42.142027,0.521556,9.975112,9.884957
Japan,JPN,1996,1252.447045,344.117349,706.887939,148.44827,42.55954,0.57078,9.863168,9.961701
Japan,JPN,1997,1245.13936,349.675392,692.050712,153.033751,39.926083,0.580429,9.872992,9.879864
Japan,JPN,1998,1205.249923,327.404665,676.243855,156.330316,35.362599,0.49871,9.409777,9.542121
Japan,JPN,1999,1241.835604,345.281251,685.684394,165.804437,35.010125,0.539409,9.515988,9.812611
Japan,JPN,2000,1264.594656,372.149786,676.422214,170.603597,35.085743,0.51163,9.821687,9.97284
Japan,JPN,2001,1249.988539,381.227601,654.741169,169.623171,34.374185,0.548238,9.474174,9.837338
Japan,JPN,2002,1279.3623,398.394136,665.69478,173.418885,32.417253,0.524611,8.912634,10.049841
Japan,JPN,2003,1287.691834,411.820508,655.805004,178.651846,31.935273,0.505778,8.973423,10.099357
Japan,JPN,2004,1283.076662,419.813966,644.657995,177.564951,31.27619,0.477135,9.286425,10.049845
Japan,JPN,2005,1290.599508,430.348308,641.774213,176.001001,32.279646,0.507807,9.688533,10.098716
Japan,JPN,2006,1267.623958,427.482811,604.984148,192.654372,31.990874,0.553147,9.958606,9.910887
Japan,JPN,2014,1264.413251,472.934047,496.771315,258.548469,26.557375,0.449102,9.152943,9.918777
Japan,JPN,2007,1303.36203,444.982442,607.551169,209.122344,30.65835,0.615672,10.432054,10.182005
Jordan,JOR,1950,0.172208,0,0.172208,0,0,0,,0.392823
Jordan,JOR,1951,0.161216,0,0.161216,0,0,0,,0.343041
Jordan,JOR,1952,0.194192,0,0.194192,0,0,0,,0.384862
Jordan,JOR,1953,0.212512,0,0.212512,0,0,0,,0.392367
Jordan,JOR,1954,0.252549,0,0.21984,0,0.032709,0,,0.434832
Jordan,JOR,1955,0.380699,0,0.337088,0,0.043611,0,,0.612047
Jordan,JOR,1956,0.450345,0,0.410368,0,0.039977,0,,0.677138
Jordan,JOR,1957,0.494194,0,0.43968,0,0.054514,0,,0.696196
Jordan,JOR,1958,0.523506,0,0.468992,0,0.054514,0,,0.692557
Jordan,JOR,1959,0.65541,0,0.600896,0,0.054514,0,,0.816862
Jordan,JOR,1960,0.743138,0,0.663184,0,0.079954,0,,0.876408
Jordan,JOR,1961,0.977397,0,0.868368,0,0.109029,0,,1.095923
Jordan,JOR,1962,1.046953,0,0.930656,0,0.116297,0,,1.120197
Jordan,JOR,1963,1.218953,0,1.077216,0,0.141737,0,,1.2456
Jordan,JOR,1964,1.240848,0,1.088208,0,0.15264,0,,1.205354
Jordan,JOR,1965,1.420414,0,1.271408,0,0.149006,0,,1.298992
Jordan,JOR,1966,1.581332,0,1.395984,0,0.185348,0,,1.348374
Jordan,JOR,1967,1.412997,0,1.253088,0,0.159909,0,,1.116393
Jordan,JOR,1968,1.503972,0,1.267744,0,0.236228,0,,1.100486
Jordan,JOR,1969,1.756788,0,1.52056,0,0.236228,0,,1.198005
Jordan,JOR,1970,1.555684,0,1.370336,0,0.185348,0,,0.998915
Jordan,JOR,1971,1.654434,0,1.44728,0,0.207154,0,,1.01107
Jordan,JOR,1972,1.913598,0,1.586512,0,0.327086,0,,1.122485
Jordan,JOR,1973,2.199568,0,1.894288,0,0.30528,0,,1.244512
Jordan,JOR,1974,2.225305,0,1.930928,0,0.294377,0,,1.217621
Jordan,JOR,1975,2.489202,0,2.205728,0,0.283474,0,,1.319387
Jordan,JOR,1976,2.944596,0,2.682048,0,0.262548,0,,1.513821
Jordan,JOR,1977,3.153933,0,2.879904,0,0.274029,0,,1.572706
Jordan,JOR,1978,3.627347,0,3.356224,0,0.271123,0,,1.7531
Jordan,JOR,1979,3.776884,0,3.4808,0,0.296084,0,,1.766486
Jordan,JOR,1980,4.695815,0,4.26856,0,0.427255,0,,2.118187
Jordan,JOR,1981,5.825183,0,5.378752,0,0.446431,0,,2.525381
Jordan,JOR,1982,6.255687,0,5.891712,0,0.363975,0,,2.599659
Jordan,JOR,1983,7.299946,0,6.72344,0,0.576506,0,,2.902811
Jordan,JOR,1984,8.246872,0,7.357312,0,0.88956,0,,3.135766
Jordan,JOR,1985,8.421513,0,7.525856,0,0.895657,0,,3.060708
Jordan,JOR,1986,9.165052,0,8.379568,0,0.785484,0,,3.182532
Jordan,JOR,1987,9.506019,0,8.526128,0,0.979891,0,,3.153228
Jordan,JOR,1988,9.177012,0,8.394224,0,0.782788,0,,2.906715
Jordan,JOR,1989,9.079754,0,8.265984,0,0.81377,0,,2.742338
Jordan,JOR,1990,10.476423,0,9.486096,0.230832,0.759495,0,,3.009959
Jordan,JOR,1991,9.903911,0,9.115728,0.223586,0.564596,0,,2.701278
Jordan,JOR,1992,11.984199,0,10.450221,0.245414,1.288564,0,,3.099185
Jordan,JOR,1993,11.774286,0,10.050919,0.289367,1.434,0,,2.888857
Jordan,JOR,1994,13.249567,0,11.149552,0.479984,1.620031,0,,3.09702
Jordan,JOR,1995,13.208063,0,11.365728,0.432352,1.409983,0,,2.962648
Jordan,JOR,1996,13.825418,0,12.006928,0.417696,1.400794,0,,2.999868
Jordan,JOR,1997,14.074057,0,12.325696,0.461664,1.286697,0,,2.973184
Jordan,JOR,1998,14.253067,0,12.743392,0.468992,1.040683,0,,2.942172
Jordan,JOR,1999,14.266665,0,12.754384,0.465328,1.046953,0,,2.881703
Jordan,JOR,2000,15.200204,0,13.736336,0.443344,1.020524,0,,3.006266
Jordan,JOR,2001,15.609517,0,13.934619,0.472546,1.202352,0,,3.023161
Jordan,JOR,2002,16.420437,0,14.670656,0.428688,1.321093,0,,3.112565
Jordan,JOR,2003,16.982176,0,15.216592,0.487312,1.278272,0,,3.14711
Jordan,JOR,2004,18.670695,0,14.542416,2.737008,1.391271,0,,3.374777
Jordan,JOR,2005,20.436793,0,15.861456,3.165696,1.409641,0,,3.598956
Jordan,JOR,2006,20.52639,0,14.542416,4.583664,1.40031,0,,3.378525
Jordan,JOR,2014,25.898838,1.315376,22.42368,0.619216,1.53675,0.003816,,2.99131
Jordan,JOR,2007,21.436498,0,14.389745,5.506056,1.540697,0,,3.311445
Kazakhstan,KAZ,1830,0.001215,0.001215,0,0,,0,,
Kazakhstan,KAZ,1831,0.001458,0.001458,0,0,,0,,
Kazakhstan,KAZ,1832,0.000972,0.000972,0,0,,0,,
Kazakhstan,KAZ,1833,0.001215,0.001215,0,0,,0,,
Kazakhstan,KAZ,1850,0.007535,0.007535,0,0,,0,,
Kazakhstan,KAZ,1855,0.022847,0.022847,0,0,,0,,
Kazakhstan,KAZ,1858,0.032083,0.032083,0,0,,0,,
Kazakhstan,KAZ,1859,0.034028,0.034028,0,0,,0,,
Kazakhstan,KAZ,1860,0.044965,0.044637,0.000328,0,,0,,
Kazakhstan,KAZ,1861,0.057118,0.056792,0.000326,0,,0,,
Kazakhstan,KAZ,1862,0.051527,0.0512,0.000327,0,,0,,
Kazakhstan,KAZ,1863,0.053958,0.05341,0.000548,0,,0,,
Kazakhstan,KAZ,1864,0.06052,0.059751,0.000769,0,,0,,
Kazakhstan,KAZ,1865,0.057847,0.056965,0.000882,0,,0,,
Kazakhstan,KAZ,1866,0.182777,0.181796,0.00098,0,,0,,
Kazakhstan,KAZ,1867,0.209756,0.208335,0.00142,0,,0,,
Kazakhstan,KAZ,1868,0.174513,0.171867,0.002646,0,,0,,
Kazakhstan,KAZ,1869,0.236735,0.234213,0.002522,0,,0,,
Kazakhstan,KAZ,1870,0.256908,0.254389,0.002519,0,,0,,
Kazakhstan,KAZ,1871,0.346838,0.344767,0.002071,0,,0,,
Kazakhstan,KAZ,1872,0.356074,0.353784,0.00229,0,,0,,
Kazakhstan,KAZ,1873,0.334199,0.329015,0.005184,0,,0,,
Kazakhstan,KAZ,1874,0.405657,0.397453,0.008204,0,,0,,
Kazakhstan,KAZ,1875,0.466907,0.453688,0.013218,0,,0,,
Kazakhstan,KAZ,1876,0.579684,0.557819,0.021865,0,,0,,
Kazakhstan,KAZ,1877,0.591593,0.559834,0.03176,0,,0,,
Kazakhstan,KAZ,1878,0.773155,0.735145,0.038009,0,,0,,
Kazakhstan,KAZ,1879,0.793328,0.745267,0.048062,0,,0,,
Kazakhstan,KAZ,1880,0.930654,0.876331,0.054322,0,,0,,
Kazakhstan,KAZ,1881,0.980237,0.903541,0.076696,0,,0,,
Kazakhstan,KAZ,1882,1.032493,0.948999,0.083494,0,,0,,
Kazakhstan,KAZ,1883,1.175166,1.083254,0.091912,0,,0,,
Kazakhstan,KAZ,1884,1.193152,1.053408,0.139744,0,,0,,
Kazakhstan,KAZ,1885,1.29961,1.117921,0.181688,0,,0,,
Kazakhstan,KAZ,1886,1.332908,1.143819,0.189089,0,,0,,
Kazakhstan,KAZ,1887,1.410442,1.162658,0.247784,0,,0,,
Kazakhstan,KAZ,1888,1.471206,1.200469,0.270737,0,,0,,
Kazakhstan,KAZ,1889,1.588844,1.322888,0.265956,0,,0,,
Kazakhstan,KAZ,1890,1.799329,1.469562,0.329767,0,,0,,
Kazakhstan,KAZ,1891,1.981133,1.566201,0.414932,0,,0,,
Kazakhstan,KAZ,1892,2.09707,1.667844,0.429225,0,,0,,
Kazakhstan,KAZ,1893,2.458005,1.949373,0.508632,0,,0,,
Kazakhstan,KAZ,1894,2.503456,2.050759,0.452697,0,,0,,
Kazakhstan,KAZ,1895,2.876544,2.228079,0.648465,0,,0,,
Kazakhstan,KAZ,1896,2.928314,2.28895,0.639364,0,,0,,
Kazakhstan,KAZ,1897,3.385742,2.660731,0.72501,0,,0,,
Kazakhstan,KAZ,1898,3.797232,2.976939,0.820293,0,,0,,
Kazakhstan,KAZ,1899,4.40511,3.54656,0.85855,0,,0,,
Kazakhstan,KAZ,1900,4.990141,3.980495,1.009646,0,,0,,
Kazakhstan,KAZ,1901,5.123092,3.9601,1.162991,0,,0,,
Kazakhstan,KAZ,1902,4.948093,3.856651,1.091442,0,,0,,
Kazakhstan,KAZ,1903,4.840177,3.875765,0.964412,0,,0,,
Kazakhstan,KAZ,1904,5.385104,4.39559,0.989514,0,,0,,
Kazakhstan,KAZ,1905,4.806878,4.110288,0.69659,0,,0,,
Kazakhstan,KAZ,1906,5.482811,4.690498,0.792313,0,,0,,
Kazakhstan,KAZ,1907,6.141245,5.313757,0.827487,0,,0,,
Kazakhstan,KAZ,1908,6.178918,5.351136,0.827782,0,,0,,
Kazakhstan,KAZ,1909,6.522596,5.634612,0.887985,0,,0,,
Kazakhstan,KAZ,1910,6.396694,5.467832,0.928862,0,,0,,
Kazakhstan,KAZ,1911,6.631971,5.768651,0.863319,0,,0,,
Kazakhstan,KAZ,1912,7.512555,6.650394,0.862161,0,,0,,
Kazakhstan,KAZ,1913,8.161023,7.338722,0.822301,0,,0,,
Kazakhstan,KAZ,1914,7.365507,6.491766,0.873741,0,,0,,
Kazakhstan,KAZ,1915,6.760546,5.776655,0.983891,0,,0,,
Kazakhstan,KAZ,1916,7.205578,6.1529,1.052677,0,,0,,
Kazakhstan,KAZ,1917,6.631484,5.703466,0.928018,0,,0,,
Kazakhstan,KAZ,1918,2.64467,2.248099,0.396572,0,,0,,
Kazakhstan,KAZ,1919,2.258944,1.742421,0.516523,0,,0,,
Kazakhstan,KAZ,1920,2.059882,1.610562,0.449321,0,,0,,
Kazakhstan,KAZ,1921,2.233909,1.807768,0.425641,0.0005,,0,,
Kazakhstan,KAZ,1922,2.724392,2.201896,0.522041,0.000454,,0,,
Kazakhstan,KAZ,1923,3.009494,2.421347,0.587828,0.000319,,0,,
Kazakhstan,KAZ,1924,3.585532,2.992757,0.590204,0.002571,,0,,
Kazakhstan,KAZ,1925,3.538866,2.89449,0.639948,0.004428,,0,,
Kazakhstan,KAZ,1926,5.127466,4.390651,0.731783,0.005033,,0,,
Kazakhstan,KAZ,1927,6.374819,5.49477,0.874834,0.005215,,0,,
Kazakhstan,KAZ,1928,7.100799,6.195705,0.840816,0.005642,0.058636,0,,
Kazakhstan,KAZ,1929,7.648804,6.514381,1.054718,0.007157,0.072548,0,,
Kazakhstan,KAZ,1930,10.391611,8.208533,2.079573,0.009568,0.093938,0,,
Kazakhstan,KAZ,1931,12.480793,9.842033,2.522396,0.015809,0.100555,0,,
Kazakhstan,KAZ,1932,14.064011,11.653668,2.286056,0.01835,0.105937,0,,
Kazakhstan,KAZ,1933,15.70928,13.344256,2.26075,0.021209,0.083066,0,,
Kazakhstan,KAZ,1934,19.005538,16.33712,2.532966,0.027116,0.108337,0,,
Kazakhstan,KAZ,1935,21.518931,18.712053,2.637693,0.031606,0.137578,0,,
Kazakhstan,KAZ,1936,24.683559,21.61444,2.849755,0.039161,0.180204,0,,
Kazakhstan,KAZ,1937,25.234367,22.033822,2.990747,0.041718,0.168081,0,,
Kazakhstan,KAZ,1938,26.633016,23.242755,3.172626,0.042112,0.175523,0,,
Kazakhstan,KAZ,1939,26.959108,23.551326,3.190153,0.042069,0.17556,0,,
Kazakhstan,KAZ,1940,32.313076,28.861152,3.212549,0.060398,0.178977,0,,
Kazakhstan,KAZ,1941,28.394359,24.856865,3.358272,0,0.179223,0,,
Kazakhstan,KAZ,1942,15.404517,11.803689,3.600829,0,,0,,
Kazakhstan,KAZ,1943,16.077048,13.008954,3.068094,0,,0,,
Kazakhstan,KAZ,1944,23.314709,19.199621,4.115088,0,,0,,
Kazakhstan,KAZ,1945,24.703419,22.629863,1.957452,0.060146,0.055957,0,,
Kazakhstan,KAZ,1946,27.777587,25.351373,2.251493,0.069058,0.105663,0,,
Kazakhstan,KAZ,1947,33.456776,30.483639,2.738923,0.084664,0.149549,0,,
Kazakhstan,KAZ,1948,35.617632,32.253884,3.063734,0.094075,0.205939,0,,
Kazakhstan,KAZ,1949,40.494097,36.567996,3.578841,0.097411,0.24985,0,,
Kazakhstan,KAZ,1950,45.155046,40.701635,3.995939,0.12887,0.328603,0,,6.784443
